STATION,SITE_CODE,STNAME,WELL_NAME,LATITUDE,LONGITUDE,LLDATUM,POSACC,ELEV,ELEVDATUM,ELEVACC,COUNTY_NAME,BASIN_CODE,BASIN_NAME,WELL_DEPTH,WELL_USE,WELL_TYPE,WCR_NO,WDL,COMMENT
30N03W32P003M,404061N1222301W001,SHA_32P003M screen interval 60 to 100 bgs,Screen: 60-100 ft,40.405996560,-122.230051500,NAD83,Unknown,434.070,,Unknown,Shasta,5-006.03,Anderson,101.00000,Observation,Single Well,1077140,https://wdl.water.ca.gov/StationDetails.aspx?Station=30N03W32P003M,
30N04W10H002M,404707N1222954W001,SHA_10H002M screen interval 20 to 40 bgs,Screen: 20-40 ft,40.470700000,-122.295400000,NAD83,Unknown,410.470,,Unknown,Shasta,5-006.03,Anderson,40.00000,Observation,Single Well,1077138,https://wdl.water.ca.gov/StationDetails.aspx?Station=30N04W10H002M,
30N04W10H003M,404707N1222954W002,SHA_10H003M screen interval 100 to 150 bgs,Screen: 100-150 ft,40.470700000,-122.295400000,NAD83,Unknown,410.570,,Unknown,Shasta,5-006.03,Anderson,150.00000,Observation,Single Well,1077136,https://wdl.water.ca.gov/StationDetails.aspx?Station=30N04W10H003M,
30N04W10H004M,404705N1222952W001,SHA_10H004M screen interval 35 to 55 bgs,10H004M shallow,40.470520000,-122.295136000,WGS84,"GPS, 10m",418.800,,R.L. AT W.L.M.PT.,Shasta,5-006.03,Anderson,55.00000,Observation,Single Well,0962986,https://wdl.water.ca.gov/StationDetails.aspx?Station=30N04W10H004M,
30N04W10H005M,404704N1222952W001,SHA_10H005M screen interval 110 to 160 bgs,ACID 10H005M,40.470478000,-122.295155000,WGS84,"GPS, 10m",418.700,,R.L. AT W.L.M.PT.,Shasta,5-006.03,Anderson,160.00000,Observation,Single Well,0962985,https://wdl.water.ca.gov/StationDetails.aspx?Station=30N04W10H005M,
30N04W22F002M,404412N1223015W001,SHA_22F002M screen interval 70 to 110 bgs,Screen: 70-110 ft,40.441159000,-122.301553000,NAD83,Unknown,447.860,,Unknown,Shasta,5-006.03,Anderson,113.00000,Observation,Single Well,1077133,https://wdl.water.ca.gov/StationDetails.aspx?Station=30N04W22F002M,
30N04W22F003M,404411N1223015W001,SHA_22F003M screen interval 170 to 200 bgs,Screen: 170-200 ft,40.441123000,-122.301538000,NAD83,Unknown,447.640,,Unknown,Shasta,5-006.03,Anderson,202.00000,Observation,Single Well,1077132,https://wdl.water.ca.gov/StationDetails.aspx?Station=30N04W22F003M,
30N04W22F004M,404412N1223018W001,SHA_22F004M screen interval 480 to 520 bgs,Screen: 480-520 ft,40.441235830,-122.301776500,NAD83,Unknown,447.800,,Unknown,Shasta,5-006.03,Anderson,540.00000,Observation,Single Well,726990,https://wdl.water.ca.gov/StationDetails.aspx?Station=30N04W22F004M,
30N04W23M001M,404377N1222883W001,SHA_23M001M screen interval 80 to 110 bgs,Screen: 80-110 ft,40.437739440,-122.288336000,NAD83,Unknown,472.330,,Unknown,Shasta,5-006.03,Anderson,114.00000,Observation,Single Well,1077129,https://wdl.water.ca.gov/StationDetails.aspx?Station=30N04W23M001M,
30N04W23M002M,404377N1222883W002,SHA_23M002M screen interval 140 to 180 bgs,Screen: 140-180 ft,40.437757110,-122.288276800,NAD83,Unknown,472.670,,Unknown,Shasta,5-006.03,Anderson,201.00000,Observation,Single Well,1077128,https://wdl.water.ca.gov/StationDetails.aspx?Station=30N04W23M002M,
30N04W25D003M,404310N1222731W001,SHA_25D003M screen interval 100 to 120 bgs,Screen: 100-120 ft,40.431014280,-122.273139600,NAD83,Unknown,472.470,,Unknown,Shasta,5-006.03,Anderson,122.00000,Observation,Single Well,1077131,https://wdl.water.ca.gov/StationDetails.aspx?Station=30N04W25D003M,
30N04W25D004M,404311N1222732W001,SHA_25D004M screen interval 150 to 200 bgs,Screen: 150-200 ft,40.431059440,-122.273162600,NAD83,Unknown,472.070,,Unknown,Shasta,5-006.03,Anderson,210.00000,Observation,Single Well,1077130,https://wdl.water.ca.gov/StationDetails.aspx?Station=30N04W25D004M,
31N04W22P001M,405224N1223091W002,SHA_22P001M screen interval 600 to 660 bgs,31N04W22P001M,40.522391700,-122.309136700,NAD83,"Survey, 1m",503.341,NAVD88,R.L. AT W.L.M.PT.,Shasta,5-006.04,Enterprise,660.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=31N04W22P001M,
31N04W22P002M,405224N1223091W004,SHA_22P002M screen interval 470 to 510 bgs,31N04W22P002M,40.522393100,-122.309137300,NAD83,"Survey, 1m",503.207,NAVD88,R.L. AT W.L.M.PT.,Shasta,5-006.04,Enterprise,530.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=31N04W22P002M,
31N04W22P003M,405224N1223091W006,SHA_22P003M screen interval 170 to 280 bgs,31N04W22P003M,40.522392300,-122.309134900,NAD83,"Survey, 1m",503.077,NAVD88,R.L. AT W.L.M.PT.,Shasta,5-006.04,Enterprise,300.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=31N04W22P003M,
31N04W22P004M,405224N1223091W008,SHA_22P004M screen interval 85 to 105 bgs,31N04W22P004M,40.522393600,-122.309135600,NAD83,"Survey, 1m",502.977,NAVD88,R.L. AT W.L.M.PT.,Shasta,5-006.04,Enterprise,125.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=31N04W22P004M,
31N04W29R004M,405074N1223383W001,SHA_29R004M screen interval 169 to 209,R04M,40.507400000,-122.338300000,WGS84,"GPS, 10m",444.600,NAVD88,OTHER,Shasta,5-006.04,Enterprise,210.00000,Observation,Single Well,508647,https://wdl.water.ca.gov/StationDetails.aspx?Station=31N04W29R004M,
31N04W29R006M,405073N1223383W001,SHA_29R006M screen interval 245 to 325,R06M,40.507300000,-122.338300000,WGS84,"GPS, 10m",444.600,NAVD88,OTHER,Shasta,5-006.04,Enterprise,325.00000,Unknown,Single Well,508649,https://wdl.water.ca.gov/StationDetails.aspx?Station=31N04W29R006M,
386837N1216440W001,386837N1216440W001,Yolo Bypass Hydrogeologic Study Well 6A1 scr: 25-30 bgs,YBHC-6A1,38.683720156,-121.643970811,NAD83,"Survey, 1m",22.300,NAVD88,R.L. AT SURFACE,Yolo,,,,,,,https://wdl.water.ca.gov/StationDetails.aspx?Station=386837N1216440W001,
386837N1216440W002,386837N1216440W002,Yolo Bypass Hydrogeologic Study Well 6A2 scr: 55-60 bgs,YBHC-6A2,38.683714662,-121.643970137,NAD83,"Survey, 1m",22.300,NAVD88,R.L. AT SURFACE,Yolo,,,,,,,https://wdl.water.ca.gov/StationDetails.aspx?Station=386837N1216440W002,
386838N1216426W001,386838N1216426W001,Yolo Bypass Hydrogeologic Study Well 6B1 scr: 25-30 bgs,YBHC-6B1,38.683826475,-121.642559513,NAD83,"Survey, 1m",23.200,NAVD88,R.L. AT SURFACE,Yolo,,,,,,,https://wdl.water.ca.gov/StationDetails.aspx?Station=386838N1216426W001,
386838N1216426W002,386838N1216426W002,Yolo Bypass Hydrogeologic Study Well 6B2 scr: 55-60 bgs,YBHC-6B2,38.683826453,-121.642552157,NAD83,"Survey, 1m",23.200,NAVD88,R.L. AT SURFACE,Yolo,,,,,,,https://wdl.water.ca.gov/StationDetails.aspx?Station=386838N1216426W002,
387061N1216387W002,387061N1216387W002,Yolo Bypass Hydrogeologic Study Well 5_2 scr: 55-60 bgs,YBHC-5_2,38.706135543,-121.638658592,NAD83,"Survey, 1m",22.100,NAVD88,R.L. AT SURFACE,Yolo,,,,,,,https://wdl.water.ca.gov/StationDetails.aspx?Station=387061N1216387W002,
387072N1216313W001,387072N1216313W001,Yolo Bypass Hydrogeologic Study Well 8_1 scr: 30-35 bgs,YBHC-8_1,38.707248995,-121.631252496,NAD83,"Survey, 1m",24.000,NAVD88,R.L. AT SURFACE,Yolo,,,,,,,https://wdl.water.ca.gov/StationDetails.aspx?Station=387072N1216313W001,
387073N1216313W001,387073N1216313W001,Yolo Bypass Hydrogeologic Study Well 8_2 scr: 57-62 bgs,YBHC-8_2,38.707251549,-121.631260455,NAD83,"Survey, 1m",24.000,NAVD88,R.L. AT SURFACE,Yolo,,,,,,,https://wdl.water.ca.gov/StationDetails.aspx?Station=387073N1216313W001,
387111N1216293W001,387111N1216293W001,Yolo Bypass Hydrogeologic Study Well 7_1 scr: 25-30 bgs,YBHC-7_1,38.711088235,-121.629329062,NAD83,"Survey, 1m",22.100,NAVD88,R.L. AT SURFACE,Yolo,,,,,,,https://wdl.water.ca.gov/StationDetails.aspx?Station=387111N1216293W001,
387111N1216293W002,387111N1216293W002,Yolo Bypass Hydrogeologic Study Well 7_2 scr: 50-55 bgs,YBHC-7_2,38.711078597,-121.629320351,NAD83,"Survey, 1m",22.100,NAVD88,R.L. AT SURFACE,Yolo,,,,,,,https://wdl.water.ca.gov/StationDetails.aspx?Station=387111N1216293W002,
387172N1216323W001,387172N1216323W001,Yolo Bypass Hydrogeologic Study Well 4C1 scr: 20-30 bgs,YBHC-4C1,38.717162810,-121.632325800,NAD83,"Survey, 1m",19.050,NAVD88,R.L. AT SURFACE,Yolo,5-021.67,Yolo,30.00000,Observation,Single Well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=387172N1216323W001,
387172N1216323W002,387172N1216323W002,Yolo Bypass Hydrogeologic Study Well 4C2 scr: 40-50 bgs,YBHC-4C2,38.717168610,-121.632334500,NAD83,"Survey, 1m",19.090,NAVD88,R.L. AT SURFACE,Yolo,5-021.67,Yolo,50.00000,Observation,Single Well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=387172N1216323W002,
387183N1216337W001,387183N1216337W001,Yolo Bypass Hydrogeologic Study Well 4B1 scr: 20-30 bgs,YBHC-4B1,38.718345190,-121.633720500,NAD83,"Survey, 1m",20.140,NAVD88,R.L. AT SURFACE,Yolo,,,,,,,https://wdl.water.ca.gov/StationDetails.aspx?Station=387183N1216337W001,
387184N1216337W001,387184N1216337W001,Yolo Bypass Hydrogeologic Study Well 4B2 scr: 40-50 bgs,YBHC-4B2,38.718354090,-121.633721200,NAD83,"Survey, 1m",20.160,NAVD88,R.L. AT SURFACE,Yolo,5-021.67,Yolo,30.00000,Observation,Single Well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=387184N1216337W001,
387202N1216350W001,387202N1216350W001,Yolo Bypass Hydrogeologic Study Well 4A1 scr: 20-25 bgs,YBHC-4A1,38.720181700,-121.634973300,NAD83,"Survey, 1m",18.250,NAVD88,R.L. AT SURFACE,Yolo,,,,,,,https://wdl.water.ca.gov/StationDetails.aspx?Station=387202N1216350W001,
387202N1216350W002,387202N1216350W002,Yolo Bypass Hydrogeologic Study Well 4A2 scr: 45-50 bgs,YBHC-4A2,38.720176190,-121.634974400,NAD83,"Survey, 1m",18.250,NAVD88,R.L. AT SURFACE,Yolo,,,,,,,https://wdl.water.ca.gov/StationDetails.aspx?Station=387202N1216350W002,
387320N1216329W001,387320N1216329W001,Yolo Bypass Hydrogeologic Study Well 3B1 scr: 15-25 bgs,YBHC-3B1,38.732039430,-121.632909400,NAD83,"Survey, 1m",19.850,NAVD88,R.L. AT SURFACE,Yolo,5-021.67,Yolo,25.00000,Observation,Single Well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=387320N1216329W001,
387320N1216329W002,387320N1216329W002,Yolo Bypass Hydrogeologic Study Well 3B2 scr: 35-45 bgs,YBHC-3B2,38.732047420,-121.632909500,NAD83,"Survey, 1m",19.860,NAVD88,R.L. AT SURFACE,Yolo,,,,,,,https://wdl.water.ca.gov/StationDetails.aspx?Station=387320N1216329W002,
387322N1216299W001,387322N1216299W001,Yolo Bypass Hydrogeologic Study Well 3C1 scr: 15-25 bgs,YBHC-3C1,38.732197890,-121.629851200,NAD83,"Survey, 1m",19.140,NAVD88,R.L. AT SURFACE,Yolo,5-021.67,Yolo,25.00000,Observation,Single Well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=387322N1216299W001,
387322N1216299W002,387322N1216299W002,Yolo Bypass Hydrogeologic Study Well 3C2 scr: 40-50 bgs,YBHC-3C2,38.732210580,-121.629850900,NAD83,"Survey, 1m",19.140,NAVD88,R.L. AT SURFACE,Yolo,5-021.67,Yolo,50.00000,Observation,Single Well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=387322N1216299W002,
387333N1216388W001,387333N1216388W001,Yolo Bypass Hydrogeologic Study Well 3A1 scr: 20-25 bgs,YBHC-3A1,38.733306020,-121.633800500,NAD83,"Survey, 1m",23.000,NAVD88,R.L. AT SURFACE,Yolo,,,,,,,https://wdl.water.ca.gov/StationDetails.aspx?Station=387333N1216388W001,
387333N1216388W002,387333N1216388W002,Yolo Bypass Hydrogeologic Study Well 3A2 scr: 55-60 bgs,YBHC-3A2,38.733300140,-121.633800100,NAD83,"Survey, 1m",23.000,NAVD88,R.L. AT SURFACE,Yolo,,,,,,,https://wdl.water.ca.gov/StationDetails.aspx?Station=387333N1216388W002,
387485N1216335W001,387485N1216335W001,Yolo Bypass Hydrogeologic Study Well 2C1 scr: 24-34 bgs,YBHC-2C1,38.748532010,-121.633490800,NAD83,"Survey, 1m",28.640,NAVD88,R.L. AT SURFACE,Yolo,5-021.67,Yolo,34.00000,Observation,Single Well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=387485N1216335W001,
387485N1216335W002,387485N1216335W002,Yolo Bypass Hydrogeologic Study Well 2C2 scr: 45-55 bgs,YBHC-2C2,38.748531860,-121.633505400,NAD83,"Survey, 1m",28.710,NAVD88,R.L. AT SURFACE,Yolo,5-021.67,Yolo,55.00000,Observation,Single Well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=387485N1216335W002,
387485N1216339W001,387485N1216339W001,Yolo Bypass Hydrogeologic Study Well 2B1 scr: 20-30 bgs,YBHC-2B1,38.748541750,-121.633923000,NAD83,"Survey, 1m",29.290,NAVD88,R.L. AT SURFACE,Yolo,5-021.67,Yolo,30.00000,Observation,Single Well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=387485N1216339W001,
387485N1216339W002,387485N1216339W002,Yolo Bypass Hydrogeologic Study Well 2B2 scr: 45-55 bgs,YBHC-2B2,38.748543340,-121.633932800,NAD83,"Survey, 1m",29.360,NAVD88,R.L. AT SURFACE,Yolo,5-021.67,Yolo,55.00000,Observation,Single Well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=387485N1216339W002,
387489N1216349W001,387489N1216349W001,Yolo Bypass Hydrogeologic Study Well 2A1 scr: 20-25 bgs,YBHC-2A1,38.748867610,-121.634856700,NAD83,"Survey, 1m",22.500,NAVD88,R.L. AT SURFACE,Yolo,,,,,,,https://wdl.water.ca.gov/StationDetails.aspx?Station=387489N1216349W001,
387489N1216349W002,387489N1216349W002,Yolo Bypass Hydrogeologic Study Well 2A2 scr: 45-50 bgs,YBHC-2A2,38.748861510,-121.634856100,NAD83,"Survey, 1m",22.500,NAVD88,R.L. AT SURFACE,Yolo,,,,,,,https://wdl.water.ca.gov/StationDetails.aspx?Station=387489N1216349W002,
387507N1216346W001,387507N1216346W001,Yolo Bypass Hydrogeologic Study Well L1 scr: 125-135 bg,YBHC-L1,38.750678255,-121.634569697,NAD83,"Survey, 1m",44.389,NAVD88,R.L. AT SURFACE,Yolo,,,,,,,https://wdl.water.ca.gov/StationDetails.aspx?Station=387507N1216346W001,
387627N1216358W001,387627N1216358W001,Yolo Bypass Hydrogeologic Study Well 1A1 scr: 20-25 bgs,YBHC-1A1,38.762664020,-121.635755375,NAD83,"Survey, 1m",29.100,NAVD88,R.L. AT SURFACE,Yolo,,,,,,,https://wdl.water.ca.gov/StationDetails.aspx?Station=387627N1216358W001,
387627N1216358W002,387627N1216358W002,Yolo Bypass Hydrogeologic Study Well 1A2 scr: 40-45 bgs,YBHC-1A2,38.762659830,-121.635755500,NAD83,"Survey, 1m",29.100,NAVD88,R.L. AT SURFACE,Yolo,,,,,,,https://wdl.water.ca.gov/StationDetails.aspx?Station=387627N1216358W002,
387628N1216350W001,387628N1216350W001,Yolo Bypass Hydrogeologic Study Well 1B1 scr: 20-30 bgs,YBHC-1B1,38.762793710,-121.635011800,NAD83,"Survey, 1m",31.440,NAVD88,R.L. AT SURFACE,Yolo,5-021.67,Yolo,30.00000,Observation,Single Well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=387628N1216350W001,
387628N1216350W002,387628N1216350W002,Yolo Bypass Hydrogeologic Study Well 1B2 scr: 40-50 bgs,YBHC-1B2,38.762808580,-121.635025600,NAD83,"Survey, 1m",31.660,NAVD88,R.L. AT SURFACE,Yolo,5-021.67,Yolo,50.00000,Observation,Single Well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=387628N1216350W002,
387630N1216336W001,387630N1216336W001,Yolo Bypass Hydrogeologic Study Well 1C1 scr: 24-34 bgs,YBHC-1C1,38.762976510,-121.633602100,NAD83,"Survey, 1m",32.590,NAVD88,R.L. AT SURFACE,Yolo,5-021.67,Yolo,34.00000,Observation,Single Well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=387630N1216336W001,
387630N1216336W002,387630N1216336W002,Yolo Bypass Hydrogeologic Study Well 1C2 scr: 40-50 bgs,YBHC-1C2,38.762982640,-121.633619300,NAD83,"Survey, 1m",32.620,NAVD88,R.L. AT SURFACE,Yolo,5-021.67,Yolo,50.00000,Observation,Single Well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=387630N1216336W002,
43N06W28B001M,415506N1225446W002,SIS_28B001M screen interval 400 to 420 bgs,43N06W28B001M,41.550591000,-122.544563000,NAD83,"Survey, 1m",2799.380,NAVD88,R.L. AT W.L.M.PT.,Siskiyou,1-004,Shasta Valley,440.00000,Observation,Part of a nested/multi-completion well,WCR2022-000828,https://wdl.water.ca.gov/StationDetails.aspx?Station=43N06W28B001M,
43N06W28B002M,415506N1225446W004,SIS_28B002M screen interval 360 to 370 bgs,43N06W28B002M,41.550591000,-122.544563000,NAD83,"Survey, 1m",2799.300,NAVD88,R.L. AT W.L.M.PT.,Siskiyou,1-004,Shasta Valley,380.00000,Observation,Part of a nested/multi-completion well,WCR2022-000828,https://wdl.water.ca.gov/StationDetails.aspx?Station=43N06W28B002M,
43N06W28B003M,415506N1225446W006,SIS_28B003M screen interval 260 to 290 bgs,43N06W28B003M,41.550591000,-122.544563000,NAD83,"Survey, 1m",2799.240,NAVD88,R.L. AT W.L.M.PT.,Siskiyou,1-004,Shasta Valley,310.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=43N06W28B003M,
43N06W28B004M,415506N1225446W008,SIS_28B004M screen interval 180 to 200 bgs,43N06W28B004M,41.550591000,-122.544563000,NAD83,"Survey, 1m",2799.110,NAVD88,R.L. AT W.L.M.PT.,Siskiyou,1-004,Shasta Valley,220.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=43N06W28B004M,
46N05E21M001M,418115N1214147W001,MOD_21M001M screen interval 32 to 325 bgs,Screen: 32-325 ft,41.811383000,-121.414620000,NAD83,Unknown,4033.500,,Unknown,Modoc,1-002.01,Tulelake,325.00000,Irrigation,Single Well,378417,https://wdl.water.ca.gov/StationDetails.aspx?Station=46N05E21M001M,
46N05E22D001M,418174N1213955W001,MOD_22D001M screen interval 114 to 554 bgs,Screen: 114-554 ft,41.817406000,-121.395484000,NAD83,Unknown,4033.970,,Unknown,Modoc,1-002.01,Tulelake,571.00000,Irrigation,Single Well,751117,https://wdl.water.ca.gov/StationDetails.aspx?Station=46N05E22D001M,
48N04E13K001M,419971N1214519W001,SIS_13K001M screen interval 935 to 1557 bgs,Screen: 935-1557 ft,41.997039000,-121.451950000,NAD83,Unknown,4046.950,,Unknown,Siskiyou,1-002.01,Tulelake,1570.00000,Irrigation,Single Well,75112,https://wdl.water.ca.gov/StationDetails.aspx?Station=48N04E13K001M,
48N04E14M001M,419972N1214843W001,SIS_14M001M screen interval 36 to 127 bgs,Screen: 36-127 ft,41.997213000,-121.484248000,NAD83,Unknown,4045.740,,Unknown,Siskiyou,1-002.01,Tulelake,127.00000,Stockwatering,Single Well,70162,https://wdl.water.ca.gov/StationDetails.aspx?Station=48N04E14M001M,
48N04E15K001M,419978N1214931W001,SIS_15K001M screen interval 1212 to 1433 bgs,Screen: 1212-1433 ft,41.997792000,-121.493084000,NAD83,Unknown,4046.060,,Unknown,Siskiyou,1-002.01,Tulelake,1440.00000,Irrigation,Single Well,751111,https://wdl.water.ca.gov/StationDetails.aspx?Station=48N04E15K001M,
48N04E16M001M,419979N1215251W001,SIS_16M001M screen interval 1053 to 1537 bgs,Screen: 1053-1537 ft,41.997942000,-121.525125000,NAD83,Unknown,4052.200,,Unknown,Siskiyou,1-002.01,Tulelake,1710.00000,Irrigation,Single Well,751110,https://wdl.water.ca.gov/StationDetails.aspx?Station=48N04E16M001M,
48N04E16P003M,419966N1215163W001,SIS_16P003M screen interval less than 1200 bgs,Screen: Unknown,41.996289000,-121.515967000,NAD83,Unknown,4047.000,,Unknown,Siskiyou,1-002.01,Tulelake,1200.00000,Industrial,Unknown,81307,https://wdl.water.ca.gov/StationDetails.aspx?Station=48N04E16P003M,
48N04E18J001M,419980N1215455W001,SIS_18J001M screen interval 1260 to 1540 bgs,Screen: 1260-1540 ft,41.997975000,-121.545492000,NAD83,Unknown,4052.490,,Unknown,Siskiyou,1-002.01,Tulelake,1550.00000,Irrigation,Single Well,751109,https://wdl.water.ca.gov/StationDetails.aspx?Station=48N04E18J001M,
48N04E30F001M,419726N1215574W001,SIS_30F001M screen interval 25 to 142 bgs,Screen: 25-142 ft,41.972594030,-121.557403700,NAD83,Unknown,4048.030,,Unknown,Siskiyou,1-002.01,Tulelake,142.00000,Industrial,Single Well,78764,https://wdl.water.ca.gov/StationDetails.aspx?Station=48N04E30F001M,
48N04E30F002M,419721N1215567W001,SIS_30F002M screen interval 260 to 700 bgs,Screen: 260-700 ft,41.972031000,-121.556709000,NAD83,Unknown,4043.500,,Unknown,Siskiyou,1-002.01,Tulelake,740.00000,Irrigation,Single Well,751108,https://wdl.water.ca.gov/StationDetails.aspx?Station=48N04E30F002M,
48N04E30L001M,419693N1215586W001,SIS_30L001M screen interval less than 50 bgs,Screen: Unknown,41.969267000,-121.558600000,NAD83,Unknown,4041.000,,Unknown,Siskiyou,1-002.01,Tulelake,50.00000,Residential,Unknown,,https://wdl.water.ca.gov/StationDetails.aspx?Station=48N04E30L001M,
48N04E35C001M,419605N1214815W001,SIS_35C001M screen interval 2561 to 2761 bgs,Screen: 2561-2761 ft,41.960784000,-121.481067000,NAD83,"GPS, 10m",4037.600,,EST.CONTOUR 2-4M.,Siskiyou,1-002.01,Tulelake,2790.00000,Other,Single Well,797943,https://wdl.water.ca.gov/StationDetails.aspx?Station=48N04E35C001M,
